,xdot0,xdot1,xdot2,xdot3
369,8.684494676471907,9.400418362235383,9.709297132018436,9.926810166890915
370,8.695679369650492,9.406296476712102,9.711241452552809,9.92741033829113
371,8.706772639306312,9.41211077880955,9.713168549512789,9.928008486923158
372,8.717775054663072,9.417861945119112,9.71507871942187,9.928604574868848
373,8.728687319367706,9.42355069549659,9.716972288975786,9.929198572150407
374,8.739509740788256,9.429177585197689,9.71884946929694,9.929790427062581
375,8.750243174849487,9.434743370806265,9.7207106156572,9.930380119601697
376,8.760887915933443,9.440248584332558,9.722555922463169,9.93096759857299
377,8.771444693547858,9.4456939141886,9.7243856979944,9.93155283817868
378,8.781914091651995,9.451079987872625,9.726200204884984,9.932135804675946
379,8.792296695413059,9.456407425991186,9.727999700520462,9.932716464965823
380,8.802593090912824,9.461676842552981,9.729784437141928,9.933294786584206
381,8.81280402649737,9.466888910453356,9.731554707569016,9.933870746261732
382,8.82292975802151,9.472044103182254,9.733310660726596,9.93444429462046
383,8.83297120910688,9.477143145939909,9.7350526288989,9.935015419467934
384,8.842928626248892,9.482186497268478,9.736780748157221,9.935584072299132
385,8.852802939588395,9.487174874098871,9.738495343903287,9.936150242342917
386,8.862594390688947,9.492108722042982,9.740196541150125,9.936713882290803
387,8.87230374242731,9.496988680628306,9.741884609185098,9.937274973849817
388,8.88193174805138,9.501815387445282,9.743559810844749,9.937833498090361
389,8.891478646841955,9.506589272833015,9.745222257033847,9.938389409822355
390,8.900945198780171,9.511310961922609,9.746872204534444,9.938942692429132
391,8.910331985607948,9.515981009837375,9.748509855044594,9.939493320199125
392,8.919639587746019,9.52059996716382,9.750135406153872,9.940041268037357
393,8.928868584181217,9.525168380042368,9.751749051416281,9.940586511466996
394,8.938019552361698,9.529686790249718,9.75335098042152,9.94112902663098
395,8.947093068099527,9.534155735273501,9.75494137886468,9.941668790293654
396,8.956089705480082,9.538575748379888,9.75652042861446,9.942205779842386
397,8.96501011515873,9.542947389305526,9.758088330912656,9.942739977237858
398,8.973854706954556,9.547271122987498,9.759645212562045,9.943271352774726
399,8.982634184308388,9.551551440075693,9.761194249830506,9.943800390567581
400,8.991386232643375,9.555804773582354,9.762746509010245,9.944328784570496
401,9.000060983015016,9.56001237788057,9.764287115835533,9.944853946104828
402,9.008659143447227,9.564174589376957,9.765816230054485,9.945375880385885
403,9.01718141171103,9.5682917543193,9.767334010842184,9.945894591927315
404,9.025628516645375,9.572364245447966,9.768840628756303,9.946410086474327
405,9.034001173308976,9.576392443670773,9.770336252044853,9.946922368815011
406,9.042300083744431,9.580376737156923,9.771821046601117,9.947431442890277
407,9.050525937686977,9.584317520496406,9.773295175924218,9.9479373118955
408,9.058679413222077,9.588215193920227,9.774758801085014,9.948439978374473
409,9.066761177395644,9.592070162577187,9.776212080696986,9.948939444306243
410,9.074771886780471,9.595882835863192,9.777655170891835,9.949435711185277
411,9.082712188002064,9.59965362679938,9.77908822529948,9.949928780095497
412,9.090582718226939,9.603382951455627,9.780511395032164,9.950418651778577
413,9.0983841056161,9.607071228416178,9.781924828672404,9.950905326696919
414,9.106116969746283,9.610718878284466,9.783328672264519,9.95138880509168
415,9.11378192200131,9.614326323224315,9.784723069309479,9.951869087036204
416,9.12137956593573,9.617893986534948,9.786108160762836,9.952346172485168
417,9.128910497612775,9.621422292257419,9.78748408503552,9.952820061319748
418,9.136375305918474,9.624911664810218,9.788850977997257,9.953290753389094
419,9.143774572853657,9.62836252865201,9.790208972982452,9.953758248548342
420,9.151108873805457,9.63177530796955,9.79155820079829,9.954222546693432
421,9.158378777799753,9.635150426389007,9.792898789734917,9.954683647792939
422,9.165584847735952,9.638488306709045,9.794230865577513,9.955141551917123
423,9.17272764060537,9.641789370654081,9.795554551620091,9.9555962592644
424,9.179807707694374,9.645054038646334,9.7968699686809,9.956047770185405
425,9.186825594773328,9.648282729595273,9.798177235119233,9.956496085204812
426,9.193781842272593,9.651475860703341,9.799476466853632,9.956941205041073
427,9.200676985445975,9.654633847286593,9.80076777738116,9.957383130624208
428,9.207511554523329,9.6577571026095,9.80205127779792,9.957821863111812
429,9.214286074852051,9.660846037732519,9.803327076820354,9.958257403903342
430,9.221001067029386,9.663901061371957,9.804595280807618,9.95868975465288
431,9.22765704702535,9.66692257977095,9.805855993784641,9.959118917280415
432,9.234254526296878,9.669910996580713,9.8071093174658,9.95954489398177
433,9.240794011894886,9.67286671275177,9.808355351279436,9.959967687237288
