,xdot0,xdot1,xdot2,xdot3
270,9.888911455431566,9.888911455431566,9.888911455431566,9.888911455431566
271,9.890747592745619,9.890747592745619,9.890747592745619,9.890747592745619
272,9.892553381293746,9.892553381293746,9.892553381293746,9.892553381293746
273,9.894329322698342,9.894329322698342,9.894329322698342,9.894329322698342
274,9.896075910290685,9.896075910290685,9.896075910290685,9.896075910290685
275,9.897793629247985,9.897793629247985,9.897793629247985,9.897793629247985
276,9.899482956728155,9.899482956728155,9.899482956728155,9.899482956728155
277,9.90114436200236,9.90114436200236,9.90114436200236,9.90114436200236
278,9.902778306585368,9.902778306585368,9.902778306585368,9.902778306585368
279,9.904385244363763,9.904385244363763,9.904385244363763,9.904385244363763
280,9.90596562172202,9.90596562172202,9.90596562172202,9.90596562172202
281,9.907519877666507,9.907519877666507,9.907519877666507,9.907519877666507
282,9.909048443947436,9.909048443947436,9.909048443947436,9.909048443947436
283,9.910551745178791,9.910551745178791,9.910551745178791,9.910551745178791
284,9.912030198956291,9.912030198956291,9.912030198956291,9.912030198956291
285,9.91348421597338,9.91348421597338,9.91348421597338,9.91348421597338
286,9.91491420013532,9.91491420013532,9.91491420013532,9.91491420013532
